date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Dec%202022%2006:01:26%20GMT	http://azim.commonsupport.com/robots.txt		(from )
11:31:28	58702/58702	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2019:30:40%20GMT	http://azim.commonsupport.com/Zixxo/	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/index.html	(from )
11:31:28	15086/15086	---M-Z	200	added ('OK')	image/x-icon	date:Thu,%2008%20Oct%202020%2015:20:08%20GMT	http://azim.commonsupport.com/Zixxo/assets/images/favicon.ico	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/images/favicon.ico	(from http://azim.commonsupport.com/Zixxo/)
11:31:29	99365/99365	---M-Z	200	added ('OK')	text/css	date:Tue,%2029%20Sep%202020%2000:01:20%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/font-awesome-all.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/font-awesome-all.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:29	1545/1545	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Oct%202020%2015:45:04%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/flaticon.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/flaticon.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:30	5687/5687	---M-Z	200	added ('OK')	text/css	date:Fri,%2004%20Oct%202019%2000:49:16%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/owl.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/owl.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:30	197170/197170	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Nov%202019%2015:31:20%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/bootstrap.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/bootstrap.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:31	13735/13735	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Nov%202018%2015:52:20%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/jquery.fancybox.min.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/jquery.fancybox.min.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:31	86869/86869	---M-Z	200	added ('OK')	text/css	date:Sun,%2004%20Oct%202020%2000:56:06%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/animate.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/animate.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:32	9924/9924	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2001:19:52%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/color.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/color.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:32	122982/122982	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Jan%202021%2006:21:12%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/style.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/style.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:33	12832/12832	---M-Z	200	added ('OK')	text/css	date:Thu,%2015%20Oct%202020%2000:10:04%20GMT	http://azim.commonsupport.com/Zixxo/assets/css/responsive.css	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/css/responsive.css	(from http://azim.commonsupport.com/Zixxo/)
11:31:33	58702/58702	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2019:30:40%20GMT	http://azim.commonsupport.com/Zixxo/index.html	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/index-2.html	(from http://azim.commonsupport.com/Zixxo/)
11:31:33	3421/3421	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Oct%202020%2016:05:48%20GMT	http://azim.commonsupport.com/Zixxo/assets/images/logo-2.png	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/images/logo-2.png	(from http://azim.commonsupport.com/Zixxo/)
11:31:34	3487/3487	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Oct%202020%2016:05:42%20GMT	http://azim.commonsupport.com/Zixxo/assets/images/logo.png	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/assets/images/logo.png	(from http://azim.commonsupport.com/Zixxo/)
11:31:34	66816/66816	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2019:34:46%20GMT	http://azim.commonsupport.com/Zixxo/index-2.html	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/index-3.html	(from http://azim.commonsupport.com/Zixxo/)
11:31:34	54600/54600	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2019:27:00%20GMT	http://azim.commonsupport.com/Zixxo/index-onepage.html	E:/Templates/zixxo(naibco)/azim.commonsupport.com/Zixxo/index-onepage.html	(from http://azim.commonsupport.com/Zixxo/)
